Genome ID,Antibiotic Ciprofloxacin,Measurement Value Ciprofloxacin,Resistance Phenotype Ciprofloxacin,Antibiotic Gentamicin,Measurement Value Gentamicin,Resistance Phenotype Gentamicin,Antibiotic Meropenem,Measurement Value Meropenem,Resistance Phenotype Meropenem
573.6593,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,4.0,Resistant
573.66,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2688,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.229,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2946,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,8.0,Resistant
72407.2335,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66302,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66428,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.25,Susceptible
573.66238,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,16.0,Resistant
72407.2964,ciprofloxacin,4.0,Resistant,gentamicin,2.0,Susceptible,meropenem,8.0,Resistant
573.66332,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2245,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2621,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,4.0,Resistant
72407.2569,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2516,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66554,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66521,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66415,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2705,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66078,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
573.66042,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2529,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2459,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66419,ciprofloxacin,4.0,Resistant,gentamicin,2.0,Susceptible,meropenem,16.0,Resistant
573.66465,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2524,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2525,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2395,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66287,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2438,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2865,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66021,ciprofloxacin,0.25,Susceptible,gentamicin,2.0,Susceptible,meropenem,8.0,Resistant
72407.2397,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2577,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66523,ciprofloxacin,1.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2521,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66352,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66098,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66218,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66236,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2849,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2666,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65968,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2797,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,4.0,Resistant
573.6635,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2461,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6608,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
72407.2708,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66212,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2349,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2396,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2487,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66347,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.65987,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66462,ciprofloxacin,0.5,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.25,Susceptible
573.52801,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,8.0,Resistant
72407.2735,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2805,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2401,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66296,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66334,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
574.97,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2202,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2589,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2948,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,8.0,Resistant
72407.2677,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66316,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66557,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66095,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2696,ciprofloxacin,0.25,Susceptible,gentamicin,4.0,Resistant,meropenem,8.0,Resistant
573.66515,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66439,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66076,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,4.0,Resistant
72407.2224,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2351,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66406,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66438,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.67673,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2337,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2603,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2407,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.235,ciprofloxacin,4.0,Resistant,gentamicin,2.0,Susceptible,meropenem,8.0,Resistant
573.65913,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66514,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2731,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.233,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,1.0,Susceptible
573.66533,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66339,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,0.25,Susceptible
72407.2442,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2645,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2489,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
574.116,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.281,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2802,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66358,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.238,ciprofloxacin,0.25,Susceptible,gentamicin,2.0,Susceptible,meropenem,0.5,Susceptible
72407.2608,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66012,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,2.0,Susceptible
573.66388,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
574.121,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2963,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66542,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66267,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66386,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2275,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.65954,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66074,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66458,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.25,Susceptible
72407.243,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66538,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66337,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2614,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66303,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.65915,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66487,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66342,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66346,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66328,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66365,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66331,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
72407.2384,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2953,ciprofloxacin,1.0,Resistant,gentamicin,4.0,Resistant,meropenem,2.0,Susceptible
573.66403,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2427,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.65901,ciprofloxacin,2.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
573.66375,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66544,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
574.93,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66097,ciprofloxacin,2.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66246,ciprofloxacin,4.0,Resistant,gentamicin,8.0,Resistant,meropenem,16.0,Resistant
72407.2542,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66472,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66237,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66227,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66242,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2419,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2204,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66351,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.65984,ciprofloxacin,1.0,Resistant,gentamicin,8.0,Resistant,meropenem,0.5,Susceptible
72407.2352,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2772,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.295,ciprofloxacin,1.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
72407.2796,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.66275,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
573.66537,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66417,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
72407.2954,ciprofloxacin,0.25,Susceptible,gentamicin,1.0,Susceptible,meropenem,0.5,Susceptible
573.6651,ciprofloxacin,4.0,Resistant,gentamicin,16.0,Resistant,meropenem,16.0,Resistant
573.66274,ciprofloxacin,4.0,Resistant,gentamicin,1.0,Susceptible,meropenem,16.0,Resistant
